Date,PX_LAST,PX_VOLUME,CUR_MKT_CAP,BETA_ADJ_OVERRIDABLE,PE_RATIO,REVENUE,NET_INCOME,CF_FREE_CASH_FLOW,IS_RD_EXPEND,CAPEX,PX_TO_BOOK_RATIO,EQY_SH_OUT,IS_DILUTED_EPS,BEST_EPS,BS_TOT_ASSET,BS_TOT_LIAB2,BS_TOT_EQY,BS_INVENTORIES,INVTRY_FINISHED_GOODS,company_sheet,BS_RAW_MATS_AND_WORK_IN_PROC,sheet_name,Stream,Year,Quarter,AEXJPUS
2005-03-03,10.9293,458567200.0,6868.7367,1.7367,16.7015,1307.9,117.9,-2.8,151.4,311.2,1.1623,613.82813,0.17,,8078.9,2169.7,,752.7,234.5,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2005,2005Q1,110.1069
2005-06-02,10.7926,426282400.0,6794.3114,1.7567,32.5,1054.2,-127.9,82.6,153.4,251.0,1.1732,614.86981,-0.2,,8086.2,2294.6,,826.7,308.9,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2005,2005Q2,110.1069
2005-09-01,11.3493,412551400.0,7159.4505,1.0298,43.037,1257.8,43.1,161.2,150.5,143.2,1.2246,616.13171,0.07,,8006.3999,2159.6,,771.5,271.1,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2005,2005Q3,110.1069
2005-12-01,14.1525,704455300.0,8954.6935,1.1083,111.4615,1361.8,62.6,156.5,165.5,268.7,1.5127,617.99127,0.09,,8009.5,2086.0,,682.3,212.1,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2005,2005Q4,110.1069
2006-03-02,15.4808,623445300.0,9808.0262,1.9818,528.3333,1225.0,193.2,693.4,159.5,186.5,1.5398,618.80292,0.27,,9377.4,1924.6,,686.0,192.5,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2006,2006Q1,116.3121
2006-06-01,16.477,699899900.0,11406.3667,2.1274,48.2,1312.3,88.5,898.6,167.7,790.1,1.6152,676.13318,0.12,,10300.7,2101.5,,799.7,189.7,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2006,2006Q2,116.3121
2006-08-31,16.8775,569030500.0,12906.1107,1.8483,43.2,1372.9,63.7,-244.6,163.3,574.9,1.596,746.88141,0.08,,12221.0,2539.0,,963.0,273.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2006,2006Q3,116.3121
2006-11-30,14.2599,844244700.0,11014.374,1.5225,33.9535,1530.0,115.0,-670.0,183.0,1099.0,1.3306,754.40918,0.15,,13074.0,2813.0,,1114.0,351.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2006,2006Q4,116.3121
2007-03-01,11.5837,798721391.0,8951.8772,1.161,40.8966,1427.0,-52.0,-1464.0,243.0,2180.0,1.0867,754.79572,-0.07,,13376.0,2844.0,,1293.0,451.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2007,2007Q1,117.7623
2007-05-31,11.8963,1391577446.0,9212.4468,0.6962,40.8966,1294.0,-225.0,-594.0,195.0,671.0,1.1683,756.35852,-0.29,,14417.0,4203.0,,1449.0,510.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2007,2007Q2,117.7623
2007-08-30,10.9489,1597904432.0,8484.5181,0.5728,40.8966,1437.0,-158.0,-608.0,184.0,752.0,1.096,756.87048,-0.21,,14818.0,4459.0,,1532.0,547.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2007,2007Q3,117.7623
2007-11-29,8.0383,1154755048.0,6258.1982,0.6676,40.8966,1535.0,-262.0,-489.0,163.0,765.0,0.8344,760.4129,-0.34,,14498.0,4237.0,,1443.0,432.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2007,2007Q4,117.7623
2008-02-28,7.3937,1175117554.0,5756.3257,1.72,40.8966,1359.0,-777.0,-259.0,180.0,541.0,0.8547,760.4129,-1.01,,13785.0,4239.0,,1449.0,434.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2008,2008Q1,103.3906
2008-05-29,7.9015,1518306592.0,6155.1529,1.2383,40.8966,1498.0,-236.0,-286.0,170.0,503.0,0.946,760.83472,-0.3,,13616.0,4297.0,,1453.0,439.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2008,2008Q2,103.3906
2008-08-28,4.1901,1255871288.0,3264.8628,1.1797,40.8966,1449.0,-344.0,-477.0,167.0,720.0,0.5285,761.04028,-0.45,,13430.0,4387.0,,1291.0,444.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2008,2008Q3,103.3906
2008-12-04,1.7678,1702389583.0,1382.404,1.4537,40.8966,1402.0,-718.0,89.0,178.0,270.0,0.2521,763.75909,-0.93,,12676.0,4490.0,8186.0,883.0,328.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2008,2008Q4,103.3906
2009-03-05,3.0766,1334614187.0,2405.9507,1.1758,40.8966,993.0,-763.0,234.0,168.0,105.0,0.5165,763.79388,-0.99,,11526.0,4440.0,7086.0,859.0,270.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2009,2009Q1,93.6827
2009-06-04,5.3719,1531491496.0,4657.2277,0.5052,40.8966,1106.0,-301.0,87.0,162.0,64.0,0.9916,846.76868,-0.37,,11664.0,4837.0,6827.0,999.0,286.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2009,2009Q2,93.6827
2009-09-03,7.003,1234741128.0,6071.8767,1.0631,40.8966,1302.0,-100.0,308.0,139.0,49.0,1.2286,846.84473,-0.12,,11459.0,4520.0,6939.0,987.0,233.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2009,2009Q3,93.6827
2009-12-03,8.175,1684724318.0,7113.3,1.5263,40.8966,1740.0,204.0,264.0,137.0,62.0,1.3692,849.85663,0.23,,11726.0,4635.0,7091.0,1037.0,298.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2009,2009Q4,93.6827
2010-03-04,9.1908,1807598640.0,8004.7259,1.5446,61.0452,1961.0,365.0,711.0,148.0,93.0,1.437,850.66162,0.39,,11952.0,4534.0,7418.0,1075.0,302.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2010,2010Q1,87.7817
2010-06-03,9.0248,2301420615.0,9182.8884,1.393,8.0212,2288.0,939.0,775.0,142.0,114.0,1.1958,993.81909,0.92,,14377.0,4910.0,9467.0,1747.0,475.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2010,2010Q2,87.7817
2010-09-02,6.6709,2079884652.0,6790.1906,1.4519,4.2121,2493.0,342.0,730.0,197.0,347.0,0.8469,994.17139,0.32,,14693.0,4877.0,9816.0,1770.0,623.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2010,2010Q3,87.7817
2010-12-02,7.7257,2193018182.0,7880.3037,1.0916,5.44,2252.0,155.0,267.0,185.0,465.0,0.9585,996.24573,0.15,,14617.0,4623.0,9994.0,1892.0,613.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2010,2010Q4,87.7817
2011-03-03,11.3005,2343197484.0,11538.6373,0.5789,10.6467,2257.0,72.0,85.0,186.0,724.0,1.3685,997.28931,0.07,,14398.0,4436.0,9962.0,1957.0,558.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2011,2011Q1,79.6967
2011-06-02,9.1908,2333102858.0,9423.8405,1.5225,20.5101,2139.0,75.0,197.0,211.0,493.0,1.1006,1001.47083,0.07,,14570.0,4538.0,10032.0,2068.0,609.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2011,2011Q2,79.6967
2011-09-01,5.6063,2525013443.0,5762.8496,1.9149,2963.3454,2140.0,-135.0,-514.0,209.0,868.0,0.667,1003.98077,-0.14,,14752.0,4900.0,9852.0,2080.0,596.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2011,2011Q3,79.6967
2011-12-01,5.7528,2426786239.0,5816.8068,1.4409,2963.3454,2090.0,-187.0,-293.0,230.0,697.0,0.7034,987.5733,-0.19,,14211.0,4502.0,9709.0,2097.0,612.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2011,2011Q4,79.6967
2012-03-01,8.5071,1847913832.0,8603.9096,1.4541,2963.3454,2009.0,-282.0,182.0,222.0,392.0,1.0735,987.8197,-0.29,,14139.0,4780.0,9359.0,2081.0,681.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2012,2012Q1,79.818
2012-05-31,5.704,2070876759.0,5779.4228,1.5732,2963.3454,2172.0,-320.0,408.0,231.0,278.0,0.7359,989.6272,-0.32,,14316.0,5830.0,8486.0,1894.0,560.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2012,2012Q2,79.818
2012-08-30,6.036,1739578003.0,6288.3552,1.8088,2963.3454,1963.0,-243.0,118.0,235.0,332.0,0.8168,1017.5332,-0.24,,14328.0,5911.0,8417.0,1812.0,512.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2012,2012Q3,79.818
2012-11-29,5.7723,1595624588.0,6013.7825,2.048,2963.3454,1834.0,-275.0,-198.0,224.0,434.0,0.8079,1017.56049,-0.27,,14067.0,5881.0,8186.0,1831.0,476.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2012,2012Q4,79.818
2013-02-28,8.1799,1611911042.0,8557.4123,2.0762,2963.3454,2078.0,-286.0,-93.0,214.0,327.0,1.1787,1021.78058,-0.28,,13912.0,5952.0,7960.0,1721.0,451.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2013,2013Q1,97.5971
2013-05-30,11.613,2007021281.0,12247.9424,2.2734,2963.3454,2318.0,43.0,421.0,226.0,203.0,1.6788,1030.10449,0.04,,14055.0,6029.0,8026.0,1732.0,453.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2013,2013Q2,97.5971
2013-08-29,13.2539,2691862057.0,14092.1071,2.1383,2963.3454,2843.0,1708.0,216.0,267.0,501.0,1.5106,1038.4751,1.51,,19118.0,9112.0,10006.0,2649.0,796.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2013,2013Q3,97.5971
2013-11-28,20.6768,2932732335.0,22267.7803,2.2055,36.7779,4042.0,358.0,838.0,320.0,669.0,2.4295,1051.85547,0.3,,19794.0,9648.0,10146.0,2459.0,836.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2013,2013Q4,97.5971
2014-02-27,23.6265,2179441926.0,25662.6755,2.6751,16.3062,4107.0,731.0,682.0,344.0,708.0,2.7879,1060.87952,0.61,,20615.0,10571.0,10044.0,2462.0,829.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2014,2014Q1,105.7398
2014-05-29,27.9132,1857794128.0,30590.3727,1.9497,13.754,3982.0,806.0,889.0,349.0,566.0,3.0764,1070.37939,0.68,,20495.0,9798.0,10697.0,2532.0,883.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2014,2014Q2,105.7398
2014-08-28,32.0457,1637232493.0,35133.7106,2.1918,11.8673,4227.0,1150.0,-258.0,358.0,1605.0,3.2513,1070.82324,0.96,,22416.0,10786.0,11630.0,2455.0,898.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2014,2014Q3,105.7398
2014-12-04,35.2297,1718825513.0,38719.5291,2.3095,11.3468,4573.0,1003.0,923.0,376.0,669.0,3.3054,1073.4552,0.84,,22542.0,9996.0,12546.0,2448.0,916.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2014,2014Q4,105.7398
2015-03-05,28.5979,1421365484.0,31543.735,2.3765,8.9205,4166.0,934.0,398.0,379.0,853.0,2.518,1077.31335,0.78,,23818.0,10526.0,13292.0,2377.0,862.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2015,2015Q1,121.0491
2015-06-04,26.3564,1402856664.0,29185.3645,2.8493,8.9655,3853.0,491.0,601.0,406.0,734.0,2.3369,1081.54028,0.42,,25136.0,11733.0,13403.0,2381.0,774.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2015,2015Q2,121.0491
2015-09-03,16.2035,2255313218.0,17974.1977,3.49,6.6866,3600.0,471.0,-735.0,379.0,1765.0,1.456,1083.43567,0.42,,24143.0,10855.0,13288.0,2340.0,785.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2015,2015Q3,121.0491
2015-12-03,15.2464,1584654784.0,16948.6147,2.6814,6.6866,3350.0,206.0,130.0,379.0,990.0,1.3747,1085.75366,0.19,,24388.0,11071.0,13317.0,2435.0,779.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2015,2015Q4,121.0491
2016-03-03,11.5153,1614889351.0,12231.6054,2.2662,6.6866,2934.0,-97.0,-456.0,403.0,1219.0,1.0446,1037.45593,-0.09,,24819.0,11541.0,13278.0,2608.0,793.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2016,2016Q1,108.6569
2016-06-02,12.8046,1625324082.0,13595.6349,2.3245,6.6866,2898.0,-215.0,-1296.0,382.0,1685.0,1.1736,1037.04309,-0.21,,27001.0,13967.0,13034.0,2920.0,857.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2016,2016Q2,108.6569
2016-09-01,16.2524,1788455066.0,17278.818,1.6918,6.6866,3217.0,-170.0,-1027.0,411.0,1923.0,1.507,1038.3905,-0.16,,27540.0,14612.0,12928.0,2889.0,899.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2016,2016Q3,108.6569
2016-12-01,18.0495,1643933712.0,19247.6058,2.1426,6.6866,3970.0,180.0,-126.0,470.0,1264.0,1.6429,1041.53711,0.16,,27836.0,14637.0,13199.0,2750.0,787.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2016,2016Q4,108.6569
2017-03-02,24.1246,1599133990.0,27237.9702,2.4755,26.2809,4648.0,894.0,241.0,473.0,1164.0,1.9084,1102.75183,0.77,,32355.0,17192.0,15163.0,3000.0,862.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2017,2017Q1,112.0986
2017-06-01,30.0434,1644650724.0,34030.0073,2.7684,11.5333,5566.0,1647.0,1366.0,434.0,1041.0,2.1082,1106.30713,1.4,,33267.0,16223.0,17044.0,3064.0,857.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2017,2017Q2,112.0986
2017-08-31,31.2253,1857511018.0,35616.6847,2.3935,6.7883,6138.0,2368.0,1938.0,447.0,1265.0,1.9911,1114.06583,1.99,,35336.0,15845.0,19491.0,3123.0,856.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2017,2017Q3,112.0986
2017-11-30,41.4025,2260810413.0,48886.4889,2.3648,6.1613,6803.0,2678.0,1680.0,448.0,1956.0,2.1774,1153.25522,2.19,,37191.0,13780.0,23411.0,3160.0,874.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2017,2017Q4,112.0986
2018-03-01,46.5107,2618903156.0,55063.719,3.5537,5.4537,7351.0,3309.0,2087.0,523.0,2261.0,2.1448,1156.31497,2.67,,41263.0,14683.0,26580.0,3184.0,876.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2018,2018Q1,110.3974
2018-05-31,56.2484,3723844061.0,66790.8404,-0.4276,5.6376,7797.0,3823.0,1850.0,603.0,2411.0,2.3314,1159.76455,3.1,,41845.0,12322.0,29523.0,3369.0,828.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2018,2018Q2,110.3974
2018-08-30,51.5309,2431268066.0,61191.6087,-0.0706,4.5026,8440.0,4325.0,2904.0,567.0,2251.0,1.8966,1159.81063,3.56,,43376.0,10112.0,33264.0,3595.0,815.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2018,2018Q3,110.3974
2018-11-29,37.0269,2263967641.0,42999.6213,-1.44,3.1088,7913.0,3293.0,2110.0,611.0,2700.0,1.2536,1134.25538,2.81,,44595.0,9757.0,34838.0,3876.0,745.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2018,2018Q4,110.3974
2019-02-28,39.9277,2148917847.0,45828.3936,1.2483,3.7394,5835.0,1619.0,786.0,601.0,2649.0,1.3079,1121.04681,1.42,,47487.0,11958.0,35529.0,4390.0,843.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2019,2019Q1,109.0188
2019-05-30,32.5438,1715501199.0,36874.8112,1.4168,3.7668,4788.0,840.0,308.0,606.0,2403.0,1.0414,1106.68701,0.74,,46288.0,9999.0,36289.0,4905.0,853.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2019,2019Q2,109.0188
2019-08-29,43.6294,1813187976.0,49306.8969,1.3913,7.7215,4870.0,561.0,205.0,623.0,2028.0,1.3769,1103.80338,0.49,,48887.0,12019.0,36868.0,5118.0,757.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2019,2019Q3,109.0188
2019-11-28,47.0381,1259166025.0,53315.5676,1.3441,14.4996,5144.0,491.0,68.0,640.0,1943.0,1.462,1107.05082,0.43,,49649.0,13051.0,36598.0,4943.0,630.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2019,2019Q4,109.0188
2020-02-27,49.4017,1501527489.0,56187.9844,1.6409,23.2483,4797.0,405.0,-55.0,681.0,2056.0,1.5192,1110.87355,0.36,,49648.0,12527.0,37121.0,5208.0,802.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2020,2020Q1,106.7754
2020-05-28,45.3875,1929395983.0,51683.2837,1.3299,23.2872,5438.0,803.0,79.0,649.0,1944.0,1.3663,1112.18601,0.71,,52005.0,14087.0,37918.0,5405.0,817.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2020,2020Q2,106.7754
2020-09-03,45.2507,1399398644.0,51472.5592,1.3343,17.8588,6056.0,988.0,-9.0,630.0,2280.0,1.3223,1110.99847,0.87,,53678.0,14682.0,38996.0,5373.0,1001.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2020,2020Q3,106.7754
2020-12-03,68.2717,1151558804.0,78071.9182,1.1371,24.1355,5773.0,803.0,-771.0,647.0,2738.0,1.9565,1116.9087,0.71,,53691.0,13784.0,39907.0,5521.0,878.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2020,2020Q4,106.7754
2021-03-04,82.3655,1096291619.0,94337.5669,1.3123,26.5172,6236.0,603.0,39.0,641.0,3018.0,2.3248,1118.67149,0.53,,54135.0,13472.0,40663.0,4743.0,736.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2021,2021Q1,109.8429
2021-06-03,80.1191,1262430256.0,91989.7185,1.2655,19.4769,7422.0,1735.0,1301.0,670.0,2259.0,2.1741,1121.41556,1.52,,55943.0,13684.0,42259.0,4537.0,604.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2021,2021Q2,109.8429
2021-09-02,72.2664,1318953703.0,83294.5059,1.2355,13.2987,8274.0,2720.0,1869.0,705.0,2015.0,1.8846,1125.75356,2.39,,58849.0,14916.0,43933.0,4487.0,513.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2021,2021Q3,109.8429
2021-12-02,81.0625,1148511526.0,92711.5354,1.3125,11.9451,7687.0,2306.0,673.0,712.0,3265.0,2.022,1118.62374,2.04,4.33,61246.0,15338.0,45908.0,4827.0,610.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2021,2021Q4,109.8429
2022-03-03,87.3173,1296893433.0,99861.7227,1.3388,10.6932,7786.0,2263.0,1017.0,792.0,2611.0,2.0839,1119.77711,2.0,4.51,63696.0,15851.0,47845.0,5383.0,540.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2022,2022Q1,131.4589
2022-06-02,73.8966,1374237629.0,84163.181,1.8746,8.3332,8642.0,2626.0,1255.0,773.0,2583.0,1.69,1116.66686,2.34,4.93,65296.0,16015.0,49281.0,5629.0,620.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2022,2022Q2,131.4589
2022-09-01,56.2997,1078203960.0,63221.2461,1.8603,7.1259,6643.0,1492.0,164.0,839.0,3613.0,1.2563,1103.14511,1.35,2.99,66283.0,16376.0,49907.0,6663.0,1028.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2022,2022Q3,131.4589
2022-12-01,54.6267,1177183639.0,60326.9847,2.0141,9.5582,4085.0,-195.0,-1506.0,849.0,2449.0,1.2278,1087.16858,-0.18,1.755,67874.0,18568.0,49306.0,8359.0,1649.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2022,2022Q4,131.4589
2023-03-02,55.6785,883590411.0,61575.0928,1.5042,32.7234,3693.0,-2312.0,-1862.0,788.0,2205.0,1.3064,1091.17655,-2.12,1.76,66520.0,19263.0,47257.0,8129.0,1631.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2023,2023Q1,140.5001
2023-06-01,68.3077,1182818435.0,75611.7059,1.5286,32.7234,3752.0,-1896.0,-1537.0,758.0,1561.0,1.6662,1094.39435,-1.73,2.04,65680.0,20275.0,45405.0,8238.0,1775.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2023,2023Q2,140.5001
2023-08-31,69.2782,925292560.0,76605.3945,1.595,32.7234,4010.0,-1430.0,-1212.0,719.0,1461.0,1.7406,1095.30161,-1.31,2.31,64254.0,20134.0,44120.0,8387.0,1616.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2023,2023Q3,140.5001
2023-11-30,75.5254,826394876.0,83582.3839,1.515,32.7234,4726.0,-1234.0,-395.0,845.0,1796.0,1.9489,1098.03447,-1.12,2.169,63776.0,20891.0,42885.0,8276.0,1282.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2023,2023Q4,140.5001
2024-02-29,90.0226,897797075.0,100025.1836,1.4468,32.7234,5824.0,793.0,-165.0,832.0,1384.0,2.2864,1103.90888,0.71,2.447,65718.0,21848.0,43870.0,8443.0,1132.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2024,2024Q1,151.4551
2024-05-30,125.5924,1423959942.0,139849.5186,1.5562,32.7234,6811.0,332.0,396.0,850.0,2086.0,3.1669,1107.36811,0.3,3.082,66255.0,22030.0,44225.0,8852.0,1280.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2024,2024Q2,151.4551
2024-08-29,95.1252,1559434603.0,105971.9655,1.4468,197.2863,7750.0,887.0,285.0,903.0,3120.0,2.3484,1108.84133,0.5947,3.524,69416.0,24285.0,45131.0,8875.0,1308.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2024,2024Q3,151.4551
2024-11-28,97.8531,1375090202.0,109049.2128,1.3048,30.3657,8709.0,1870.0,38.0,888.0,3206.0,2.3376,1110.48078,1.67,3.254,71461.0,24664.0,46797.0,8705.0,1211.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2024,2024Q4,151.4551
2025-02-27,91.6144,1444853593.0,102303.2668,1.6574,20.9306,8053.0,1583.0,-113.0,898.0,4055.0,2.1108,1114.17193,1.41,2.528,73053.0,24420.0,48633.0,9007.0,1355.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2025,2025Q1,
2025-05-29,96.709,1484532078.0,108180.9236,1.2769,16.9934,9301.0,1885.0,1671.0,965.0,2938.0,2.1345,1117.57153,1.68,2.456,78397.0,27649.0,50748.0,8727.0,1223.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2025,2025Q2,
2025-08-28,122.0,1377925554.0,136533.2623,1.7483,15.8205,11315.0,3201.0,72.0,1047.0,5658.0,2.5207,1119.1251,2.83,2.982,82798.0,28633.0,54165.0,8355.0,1223.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2025,2025Q3,
1999-05-02,0.0349,6928128000.0,524.5598,,,71.018,6.261,0.877,8.785,2.483,7.0019,13796.64001,0.0004,,126.656,49.954,,15.193,6.567,NVDA US Equity,,NVDA US Equity,Downstream (IC Design),1999,1999Q2,
1999-08-01,0.0384,8613744000.0,592.2385,,,78.017,6.686,-5.488,10.813,2.233,7.2135,14125.43976,0.0004,,134.403,51.939,,8.441,4.986,NVDA US Equity,,NVDA US Equity,Downstream (IC Design),1999,1999Q3,
1999-10-31,0.0423,22840944000.0,653.9708,-0.1752,23.7903,97.015,10.564,5.23,12.42,5.233,6.9066,14187.84027,0.0006,,157.553,59.153,,11.734,3.008,NVDA US Equity,,NVDA US Equity,Downstream (IC Design),1999,1999Q4,
2000-01-30,0.0714,23607744000.0,1148.0478,4.3253,35.9375,128.455,14.587,3.663,15.421,1.64,9.3315,14744.15955,0.0008,,202.25,77.687,,37.631,31.185,NVDA US Equity,,NVDA US Equity,Downstream (IC Design),2000,2000Q1,107.804
2000-04-30,0.1703,33378864000.0,2771.7875,4.0002,67.0113,148.483,18.287,3.175,17.83,7.451,17.6784,14928.00018,0.001,,447.791,285.345,,55.241,48.53,NVDA US Equity,,NVDA US Equity,Downstream (IC Design),2000,2000Q2,107.804
2000-07-30,0.2063,28879608000.0,3479.9707,3.5051,63.1579,170.398,22.522,16.458,20.141,7.609,17.1504,15466.53625,0.0012,,507.183,301.093,,68.135,46.639,NVDA US Equity,,NVDA US Equity,Downstream (IC Design),2000,2000Q3,107.804
2000-10-29,0.234,20672352000.0,4077.2349,3.5458,58.0569,198.165,28.068,11.147,22.023,6.534,11.5037,15976.10413,0.0015,,983.346,621.873,,93.192,78.382,NVDA US Equity,,NVDA US Equity,Downstream (IC Design),2000,2000Q4,107.804
2001-01-28,0.1941,33409464000.0,3449.6404,4.4728,38.6407,218.218,29.592,200.8,26.053,14.735,8.5442,16293.50464,0.0019,,1016.902,609.795,,90.38,55.424,NVDA US Equity,,NVDA US Equity,Downstream (IC Design),2001,2001Q1,121.568
2001-04-29,0.3018,71123424000.0,5523.7829,2.4104,53.3784,240.932,26.65,3.937,32.593,31.741,11.9637,16781.11267,0.0013,,1081.7841,618.488,,86.77,55.133,NVDA US Equity,,NVDA US Equity,Downstream (IC Design),2001,2001Q2,121.568
2001-07-29,0.3095,69673176000.0,5683.0734,2.2798,50.0,259.875,32.926,34.287,33.894,23.829,10.9862,16838.73596,0.0016,,1190.139,661.04,,91.187,61.269,NVDA US Equity,,NVDA US Equity,Downstream (IC Design),2001,2001Q3,121.568
2001-10-28,0.3499,76155804000.0,6572.0877,3.3379,51.162,364.976,41.315,-1.782,44.308,21.245,10.8412,17223.20435,0.002,,1247.35,636.714,,120.488,69.966,NVDA US Equity,,NVDA US Equity,Downstream (IC Design),2001,2001Q4,121.568
2002-01-27,0.5003,68886624000.0,9465.2471,3.5093,58.982,503.688,76.033,27.398,43.125,20.151,12.8188,17348.85681,0.0036,,1503.174,739.355,,213.877,123.38,NVDA US Equity,,NVDA US Equity,Downstream (IC Design),2002,2002Q1,125.2204
2002-04-28,0.2321,89062032000.0,4390.7065,3.0801,22.0072,582.905,83.245,27.583,52.492,21.192,5.3134,17348.85681,0.0039,,1599.717,731.066,,253.927,190.374,NVDA US Equity,,NVDA US Equity,Downstream (IC Design),2002,2002Q2,125.2204
2002-07-28,0.1124,87056578440.0,2241.4466,3.5131,12.2583,427.285,5.254,-23.263,57.229,23.931,2.5478,18285.08423,0.0002,,1615.1541,731.622,,285.35,230.954,NVDA US Equity,,NVDA US Equity,Downstream (IC Design),2002,2002Q3,125.2204
2002-10-27,0.0848,64175243040.0,1698.602,3.4279,12.6136,430.304,-48.636,83.204,57.779,8.06,1.9903,18363.26477,-0.0027,,1629.697,750.42,,205.043,175.317,NVDA US Equity,,NVDA US Equity,Downstream (IC Design),2002,2002Q4,125.2204
2003-01-26,0.0777,78925006800.0,1603.3585,3.8163,13.7432,468.953,50.936,114.385,57.373,9.94,1.7205,18918.68408,0.0025,,1617.015,684.328,,145.046,114.357,NVDA US Equity,,NVDA US Equity,Downstream (IC Design),2003,2003Q1,115.9387
